"Search Parameters"	"Id"	"Year"	"Mo"	"Dy"	"Hr"	"Mn"	"Sec"	"Tsu"	"Vol"	"Country"	"Area"	"Region"	"Location Name"	"Latitude"	"Longitude"	"Focal Depth (km)"	"Mag"	"Mw"	"Ms"	"Mb"	"Ml"	"Mfa"	"Unk"	"MMI Int"	"Deaths"	"Death Description"	"Missing"	"Missing Description"	"Injuries"	"Injuries Description"	"Damage ($Mil)"	"Damage Description"	"Houses Destroyed"	"Houses Destroyed Description"	"Houses Damaged"	"Houses Damaged Description"	"Total Deaths"	"Total Death Description"	"Total Missing"	"Total Missing Description"	"Total Injuries"	"Total Injuries Description"	"Total Damage ($Mil)"	"Total Damage Description"	"Total Houses Destroyed"	"Total Houses Destroyed Description"	"Total Houses Damaged"	"Total Houses Damaged Description"
	1384	1766	8	25			0			"MARTINIQUE"		90	"MARTINIQUE:  SAINT-PIERRE"	14.4	-61.1									8								2		1										2		1		
	1387	1766	10	21	9			490		"VENEZUELA"		90	"VENEZUELA:  CUMANA, SAN JUAN BAUTISTA; TRINIDAD"	10.47	-64.17		7.5		7.5					9								3												3				
	1377	1766								"GUATEMALA"		100	"GUATEMALA:  CHIQUIMULA, QUETZALTEPEQUE"	14.7	-89.5																	2																
	5912	1767	4	24	6	0	0	492		"MARTINIQUE"		90	"MARTINIQUE & BARBADOS"	14.4	-61																																	
	1388	1767	7	11	4		0			"GREECE"		130	"GREECE"	38.2	20.2									10																								
	1389	1767	7	14			0			"ITALY"		130	"ITALY:  CRATI"	39.3	16.2									10	40	1						3																
	1390	1767	11	13	7	25	0			"PHILIPPINES"		170	"PHILIPPINES:  MANILA"	14.2	121									7								2																
	5913	1767	11	22				494		"CHINA"		30	"CHINA:  MACAU"	22.2	113.55																																	
	5914	1768	6	22				496		"PAPUA NEW GUINEA"		170	"PAPUA NEW GUINEA:  NEW IRELAND"	-4.85	152.8		7.5		7.5																													
	5915	1768	7	22				497		"JAPAN"		30	"JAPAN:  RYUKYU ISLANDS"	26.2	127.5		6.5		6.5																									1	9	1		
	1391	1768	10	19	23		0			"ITALY"		130	"ITALY:  SANTA SOFIA"	44	12									10	120	3						3																
	1392	1768	11	28			0			"CROATIA"		130	"BALKANS NW:  CROATIA"	44.1	15.2									10																								
	1395	1769	5	1						"IRAQ"		140	"IRAQ:  BAGHDAD"	33	44.5									7								3	2000	4										3	2000	4		
	1393	1769	5	7						"IRAN"		140	"IRAN:  SHIRAZ"	29.4	52.3																	2																
	5916	1769	8	29				499		"JAPAN"		30	"SW. KYUSHU ISLAND, JAPAN"	32.3	132		7.4		7.4													2				2								2				2
	1397	1769	10	1			0			"GREECE"		130	"GREECE"	38.8	20.8									10																								
	1398	1769	10	24	13		0			"RUSSIA"		40	"RUSSIA: LAKE BAYKAL (BAIKAL)"	51.8	105.5	40	7.3						7.3	10																								
	1394	1769					0			"SWITZERLAND"		120	"SWITZERLAND"	46.9	9.5									5								3																
	1400	1770	1							"GREECE"		130	"GREECE:  ST MAURA"	38.717	20.65											3						2	700	3				3						2	700	3		
	1401	1770	5	27						"JAPAN"		30	"JAPAN:  MORIOKA"	38.6	142		7.4						7.4			2																						
	5917	1770	6	3	19	15		501		"HAITI"		90	"HAITI: PORT-AU-PRINCE"	18.5	-73.4	10	7.5	7.5						10	200	3						3					200	3						3				
	8097	1770	9	26						"CHINA"		30	"CHINA:  YUNNAN PROVINCE"	24.6	99.9		5.5		5.5					7								1	80	2										1	80	2		
	1403	1770	12					502		"PHILIPPINES"		170	"PHILIPPINES:  MANILA"	14.6	120.98									8								2		3										2		3		
	9532	1770						500	7542	"INDONESIA"		60	"INDONESIA:  SUMATRA:"	-5	102		7		7													3		3										3		3		
	1404	1771	2	1			0			"PHILIPPINES"		170	"PHILIPPINES:  MANILA"	14.2	121									8								3																
	1405	1771	4	24				503		"JAPAN"		30	"JAPAN:  RYUKYU ISLANDS"	24	124.3		7.4		7.4																		13486	4						4	3237	4		
	1409	1771	9	3	13		0			"JAMAICA"		90	"JAMAICA:  PORT ROYAL,KINGSTON"	17.6	-76.5																	2																
	1410	1772	5	12			0			"GREECE"		130	"GREECE-ALBANIA"	39.5	20									10																								
	1412	1772	6	3			0			"JAPAN"		30	"JAPAN:  SANRIKU,RIKUZEN,RIKUCHU"	39.3	142.7		7.4						7.4			2																						
	1411	1772	6				0			"FRANCE"		120	"FRANCE:  CLANSAYES,ST RAPHAEL"	44.4	4.8									8								2																
	1414	1773	5	6			0	2767		"MOROCCO"		15	"MOROCCO:  TANGIERS"	35.8	-5.83																	2																
	1415	1773	6	3				507		"GUATEMALA"		100	"GUATEMALA: ST. JAGO"	14.6	-90.7										8000	4						4		4		4	8000	4						4		4		
	8241	1773	7	29						"GUATEMALA"		100	"GUATEMALA:  ANTIGUA"	14.6	-90.7										100	2						2		2		2	100	2						2		2		
	1420	1774	9	10	15	25	0			"SWITZERLAND"		120	"SWITZERLAND"	46.9	8.7									8		2						3																
	10489	1774	11	6						"MEXICO"		150	"MEXICO:  JALISCO,ZACATECAS"	22.04	-103.73									9								2				4								2				4
	1418	1774					0	510		"CANADA"		150	"CANADA:  NEWFOUNDLAND"	47	-55										300	3																						
	1419	1774								"FRENCH GUIANA"		160	"FRENCH GUIANA:  CAYENNE"	4.9	-52.3																	3												3				
	1422	1775	2	11				2768		"CUBA"		90	"CUBA:  SANTIAGO DE CUBA"	19.9	-76																													3				
	6024	1775	3					2389		"HAITI"		90	"HAITI: UNKNOWN LOCATION"	19	-72.4																	1												3				
	5919	1775	4	18				513		"INDONESIA"		170	"INDONESIA:  BANDA SEA"	-3.7	128.2																	1												1				
	1423	1775	10	13	10		0			"CROATIA"		130	"BALKANS NW:  CROATIA:  BEDEKOVCINA"	46	15.9									10								3																
	5921	1775	12	18				517		"HAITI"		90	"HAITI: UNKNOWN LOCATION"	19	-72.4																	1												3				
	1424	1775	12				0			"VENEZUELA"		160	"VENEZUELA:  TRUJILLO"	9.2	-70.3									8								2																
	1425	1776	1	30			0			"DOMINICAN REPUBLIC"		90	"DOMINICAN REPUBLIC:  PUERTO RICO: W"	19	-70.4																	3																
	1426	1776	4	21						"MEXICO"		150	"MEXICO: GUERRERO, MORELOS, OAXACA, MEXICO CITY"	16.7	-99.2									8								3												3				
	1429	1776	12							"TAIWAN"		30	"TAIWAN:  JIAYI, KAGI"	23.5	120.6		5.5		5.5					7		3						2		2				3						2		2		
	1431	1777					0			"MOROCCO"		15	"MOROCCO:  TANGIER,SALE"	35.5	-5.4																	3																
	1430	1777								"MEXICO"		150	"MEXICO:  JALISCO"	20.3	-103.7																	2												2				
	1432	1778	1	30			0			"IRAN"		140	"IRAN:  KASHAN"	33.6	51.3										30000	4						3																
	1433	1778	6	16			0			"TURKEY"		140	"TURKEY"	38.5	27									10																								
	1434	1778	12	15			0			"IRAN"		140	"IRAN:  KASHAN"	33.9	51.3																	3																
	1436	1779	12	27			0			"IRAN"		140	"IRAN:  TABRIZ"	38	46.7		6.5						6.5	7	10000	4						3																
	1439	1780	1	8	19	30				"IRAN"		140	"IRAN:  TABRIZ"	38	46.2	20	7.7						7.7	9	50000	4						4		4			50000	4						4		4		
	1442	1780	6	29				524		"RUSSIA"		50	"RUSSIA:  KURIL ISLANDS"	45.3	151.2	40	7.5		7.5																		12	1						1		1		
	1443	1780	9	21				5849		"MONTENEGRO"		130	"BALKANS NW:  MONTENEGRO"	42.4	18.8									10								3												3				
	1445	1780	10	3			0	526		"JAMAICA"		90	"JAMAICA:  SAVANNA LA MAR"	18.2	-78.1										300	3																						
	1446	1780	10	28			0			"GREECE"		130	"GREECE:  CRETE"	35	25.8									10																								
	1448	1781	6	3	10					"ITALY"		130	"ITALY:  CIVITANOVA MARCHE, CAGLI"	43.6	13.5									10								3																
	1450	1781	8	1			0	530		"JAMAICA"		90	"JAMAICA: UNKNOWN LOCATION"	18.1	-77.3																	2																
	1447	1781								"IRAQ"		140	"IRAQ:  AL-MAWSIL (MOSUL)"	36.3	43.1									10	80	2						2					80	2						2				
	5923	1782	5	22				533		"TAIWAN"		30	"TAIWAN:  TAINAN"	24.5	120.5										40000	4						3		3			40000	4						3		3		
	5924	1782	8	22				534		"JAPAN"		30	"TOKAIDO, JAPAN"	35.1	139.7		7.3		7.3													3	1000	3				3						3	1000	3		
	1459	1783	2	5	8	0		3208		"ITALY"		130	"ITALY:  TYRRHENIAN CALABRIA"	38.9	17.1									3																								
	1455	1783	2	5	12	0		2769		"ITALY"		130	"ITALY:  TYRRHENIAN CALABRIA"	38.3	15.967	13	6.9		6.9					11	30000	4						4		4			30000	4						4		4		
	1462	1783	2	6	0	20		3209		"ITALY"		130	"ITALY:  MESSINA STRAITS"	38.217	15.633	6	5.9		5.9					8													1500	4										
	8248	1783	2	7	13	10		3689		"ITALY"		130	"ITALY:  TYRRHENIAN CALABRIA"	38.583	16.2		6.6		6.6					10								3		3										3		3		
	8249	1783	2	7	15	0				"ITALY"		130	"ITALY:  MESSINA STRAITS"	38.2	15.55									9								3		3										3		3		
	1463	1783	3	1	1	40		3210		"ITALY"		130	"ITALY:  TYRRHENIAN CALABRIA"	38.767	16.3		5.9		5.9					9								3		3										3		3		
	1464	1783	3	20			0			"TURKEY"		140	"TURKEY:  AMAXIKI"	38.7	30.7									10	26	1																						
	1467	1783	3	28	18	55		3211		"ITALY"		130	"ITALY:  TYRRHENIAN CALABRIA"	38.783	16.467		6.9		6.9					10		3						3		3				3						3		3		
	1468	1783	7	29						"ITALY"		130	"ITALY:  GERACE"	38.3	16.3																	3		3		3								3		3		
	1452	1783					0			"DOMINICAN REPUBLIC"		90	"DOMINICAN REPUBLIC:  SANTIAGO DE LOS CABALLEROS"	19.3	-70.4																	2																
	7507	1784	1	7				3212		"ITALY"		130	"ITALY:  IONIAN CALABRIA"	38.317	16.4		4.1		4.1					6																								
	7508	1784	1	19				3213		"ITALY"		130	"ITALY:  MESSINA STRAITS"	38.167	15.633		4.1		4.1					6																								
	1469	1784	3	28				539		"MEXICO"		150	"MEXICO:  GUERRERO, ACAPULCO"	16.9	-99.9											1						3						1						3				
	1470	1784	4	2						"MEXICO"		150	"MEXICO:  OAXACA"	17	-96.3																	2												2				
	1471	1784	5	13	12	35		3685		"PERU"		160	"PERU:  AREQUIPA,CAMANA,MOQUEGUA,TAMBO"	-16.5	-72		8		8					10	383	3						3		3			383	3						3		3		
	1474	1784	7	23			0			"TURKEY"		140	"TURKEY:  ERZURUM,ERZINCAN"	39.7	39.5										5000	4						3																
	1475	1784	7	29	14	10	0			"HAITI"		90	"HAITI:  PETIT GOAVE,LEOGANE,PORT-AU-PRINCE"	18.5	-72.3																	3																
	1476	1784	8	14			0			"ICELAND"		120	"ICELAND:  SOUTHLAND,ARNESSYSLA,BANGAR,SYSLA"	63.8	-20.5																	3																
	1477	1784	8	15			0			"SPAIN"		130	"SPAIN:  L'ARNES SYSSEL"	40.9	0.3									9								2																
	10496	1784	11							"INDIA"		60	"INDIA:  KASHMIR:  SRINAGAR"	34.1	74.8									8		3						2		2				3						2		2		
	1479	1785	1	30						"GREECE"		130	"GREECE:  PATRAI (PATRAS), ZAKYNTHOS (ZANTE)"	38.2	21.7									9	38	1						2					38	1						2				
	1480	1785	4	18						"CHINA"		30	"CHINA:  GANSU PROVINCE:  HUIHUIPU"	39.9	98		6		6					8	36	1						2		2			36	1						2		2		
	1481	1785	7	12	12	45				"COLOMBIA"		160	"COLOMBIA:  BOGOTA,ENGATIVA,CAXICA,SOACHA"	4.6	-74									8	12	1						2		2			12	1						2		2		
	1485	1786	2	5						"GREECE"		130	"GREECE:  CORFU (KERKIRA)"	39.7	19.8										120	3						3					120	3						3				
	1487	1786	3	9						"ITALY"		130	"ITALY:  SICILY, MELAZZO"	38.2	15.2									10																								
	1488	1786	6	1						"CHINA"		30	"CHINA:  SICHUAN PROVINCE:  S OF KANGDING"	29.8	102.1		7.5		7.5					9	435	3						3		3			435	3						3		3		
	8113	1786	6	18						"CHINA"		40	"CHINA:  XINJIANG"	44	80.8		6		6					8								2		3										2		3		
	1484	1786					0			"VENEZUELA"		160	"VENEZUELA:  MERIDA"	8.5	-71.2									8								2																
	6033	1787	3	28	17	30		544		"MEXICO"		150	"MEXICO:  SAN MARCOS, OAXACA"	16.5	-98.5		8.3		8.3													3		3			11	1				1		3		3		
	5925	1787	4	3	15	30		545		"MEXICO"		150	"MEXICO:  SAN MARCOS, OAXACA"	15.5	-97		7.3		7.3													2												2				
	1494	1787	5	2			0			"USA TERRITORY"	"PR"	90	"PUERTO RICO:  ARECIBO,MAYAGUEZ,SAN JUAN,CAGUAS"	18.3	-66.4																	2																
	1495	1787	5	10			0			"USA TERRITORY"	"PR"	90	"PUERTO RICO:  PONCE,SAN JUAN"	18	-66.4																	2																
	1493	1787	5				0			"PHILIPPINES"		170	"PHILIPPINES:  PANAY,CAPIZ,ILOILO"	10.8	122.5									10		3						2																
	1496	1787	7	12	22	45				"PHILIPPINES"		170	"PHILIPPINES:  PANAY:  ILOILO,ANTIQUE,BUENAVISTA"	10.7	122.5									10		3						3																
	6029	1787	10	27				547		"JAMAICA"		90	"JAMAICA: MONTEGO BAY"	18.47	-77.92																																	
	5926	1788	7	21				549		"USA"	"AK"	150	"ALASKA PENINSULA: UNGA ISLAND"	57	-153		8		8					7														3						1		1		
	5927	1788	8	6				551		"USA"	"AK"	150	"ALASKA PENINSULA"	55	-161		8		8																			3										
	1500	1788	10	12			0			"SAINT LUCIA"		90	"SAINT LUCIA"	14	-61									9	900	3						3					900							3				
	1498	1788					0			"TOGO"		10	"TOGO:  AGUNAH, KANA; BENIN:  ABOMEY"	7.6	1.7		5.6						5.6	8								2																
	1501	1789	6	7						"CHINA"		30	"CHINA:  YUNNAN PROVINCE:  TONGHAI, HUANING"	24.2	102.8		6.5		6.5					9		3				3		3		3				3				3		3		3		
	1502	1789	9	30	4	15	0			"ITALY"		130	"ITALY:  CITTA DI CASTELLO,SANSEPOLCRO"	43.5	12.2									10	500	3						3																
	1503	1789	11	7						"CHINA"		30	"CHINA:  SHAANXI PROVINCE:  TONGGUAN"	34.6	110.3		5		5					6		2						1		1				2						1		1		
	1504	1790	10	9	1	15		3075		"ALGERIA"		15	"ALGERIA:  ORAN; SPAIN:  CARTAGENA, SANTA FE"	35.7	-0.6									10	3000	4						3		3			3000	4						3		3		
	1505	1790	12	2	1		0			"RUSSIA"		50	"RUSSIA:  NEAR KAMCHATKA"	54	162	20	7.5						7.5	10																								
	8114	1791	4	8						"CHINA"		30	"CHINA:  FUJIAN PROVINCE"	24.5	117.7		5.5		5.5					7								2		3										2		3		
	5930	1791	4	15				556		"RUSSIA"		50	"RUSSIA:  KAMCHATKA"	56	163	20	6.8		6.8					9																								
	5931	1791	9	13				558		"JAPAN"		30	"JAPAN:  OSAKA BAY"	34.5	135.4		6.5		6.5							2						1						2						1				
	1510	1791	10	12	17					"ITALY"		130	"ITALY:  MONTELEONE,SORIANO CALABRO, CAPRI"	38.5	16.1									9	15	1						2																
	1513	1791	10	22						"GREECE"		130	"GREECE:  ZAKINTHOS (ZANTE)"	37.5	20.3									10	22	1						3																
	7506	1791	11	2	21			559		"GREECE"		130	"GREECE:  ZANTE, GASTUNI"	35.8	21		7		7					10	50	1			80	2		3		3			50	1			80	2		3		3		
	1508	1791					0			"IRAN"		140	"IRAN:  KHOT,TABRIZ,REZAIYEH,KHANEH,VAN,ERZERUM"	38	46.2																	2																
	1506	1791								"GUATEMALA"		100	"GUATEMALA:  SAN MARCOS"	14.6	-91.5																	3												3				
	1507	1791								"MOROCCO"		15	"MOROCCO:  MELILLA"	35.3	-2.97																	2																
	1515	1792	5	21				568	932	"JAPAN"		30	"JAPAN:  KYUSYU ISLAND"	32.8	130.3		6.4		6.4											2		2		2			15030	4			707	3		4	6200	4		
	5932	1792	6	13				569		"JAPAN"		30	"JAPAN:  W. HOKKAIDO ISLAND"	43.5	140.6		6.9						6.9															2						1				
	1516	1792	8	9				3577		"TAIWAN"		30	"TAIWAN:  JIAYI, TAINAN"	23.6	120.5		6.8		6.8					9	252	3			432	3		3	14889	4			252	3			432	3		3	14889	4		
	1517	1792	8	22	18		0	570		"RUSSIA"		50	"RUSSIA:  NEAR KAMCHATKA"	54	162	40	8.4						8.4	11																								
	1518	1792	9	7						"CHINA"		30	"CHINA:  SICHUAN PROVINCE:  N OF QIANNING"	31	101.5		6		6					8	205	3						2		3			205	3						2		3		
	7057	1792						560		"USA"	"AK"	150	"ALASKA:  KODIAK ISLAND"	57	-152									7								1												1				
	1520	1793	2	8	3			572		"JAPAN"		30	"JAPAN:   AOMORI"	40.85	139.95		6.9		6.9						12	1						2	164	3			12	1						2	164	3		
	1521	1793	2	17				573		"JAPAN"		30	"JAPAN:  SANRIKU,RIKUZEN,RIKUCHU"	38.5	144		8.3		8.3						25	1						3	1060	4			745	3						3	1160	4		
	1523	1793	4	12			0			"HAITI"		90	"HAITI:  SANTO DOMINGO (ST DOMINGUE)"	19	-72.3																	2																
	1524	1793	5	15						"CHINA"		30	"CHINA:  SICHUAN PROVINCE:  NEAR QIANNING"	30.6	101.5		6		6					8	200	3			30	1		2		3			200	3			30	1		2		3		
	1525	1793	7				0			"AZORES (PORTUGAL)"		130	"AZORES:  FLORES"	39.3	-31.1									10																								
	1526	1794	3	14			0			"IRAN"		140	"IRAN:  KASHAN"	34	51.4																	2																
	1527	1794	9	10						"VENEZUELA"		160	"VENEZUELA:  CUMANA"	10.47	-64.17									9								2		3										2		3		
	1528	1795	5	20	22					"SIERRA LEONE"		10	"SIERRA LEONE"	9.3	-13.4		5.2						5.2	5								2																
	1529	1795	5	23						"MEXICO"		150	"MEXICO:  OAXACA"	17	-96.3									9								3				1								3				1
	10142	1795						5585		"TRINIDAD AND TOBAGO"		90	"TRINIDAD:  PORT-OF-SPAIN"	10.7	-61.7																	2		2										2		2		
	1530	1796	2	15			0			"COLOMBIA"		160	"COLOMBIA:  N SANTANDER,PAMPLONA"	7.4	-72.7																	2																
	1531	1796	2	26			0			"SYRIA"		140	"SYRIA:  AL-LADHIQIYAH (LATAKIA)"	35.2	35.8									9	1500	4						3																
	1532	1796	3	18			0			"ITALY"		130	"ITALY:  CASAMICCIOLA"	40.5	13.9										7	1						2																
	1533	1796	3	30	10	45				"CHILE"		160	"CHILE:  COPIAPO, VALLENAR, HUASCO, COQUIMBO"	-27.35	-70.35		7.7						7.7	11		1						2		3				1						2		3		
	1534	1796	11	5	6			3682		"PHILIPPINES"		170	"PHILIPPINES:   LUZON:  PANGASINAN, BAGUIO, ZAMBALES"	16	119.5									9								3												3				
	1537	1797	2	4	12	30				"ECUADOR"		160	"ECUADOR:  RIOBAMBA, QUITO, CUZCO"	-1.64	-78.67		8.3		8.3					11	40000	4						4		4			40000	4						4		4		
	5933	1797	2	10				576		"INDONESIA"		60	"SW. SUMATRA"	0.001	99		8		8					9								1					300	3						2		3		
	1541	1797	12	14						"VENEZUELA"		160	"VENEZUELA:  CUMANA, CARIACO"	10.6	-64.1									9	16000	4						3		3			16000	4						3		3		
	6882	1798	2	2						"EL SALVADOR"		100	"EL SALVADOR:  SAN SALVADOR"													3						4						3						4				
	5934	1798	2	22			0	579		"COSTA RICA"		90	"COSTA RICA: MATINA"	10.2	-82.9									6																								
	1543	1798	5	26			0			"ITALY"		130	"ITALY:  FIRENZE (FLORENCE)"	43.5	11.2									10								3																
	1544	1798	6				0			"GREECE"		130	"GREECE:  S"	36.2	23									10																								
	7536	1798	8	24						"CHILE"		160	"CHILE:  COPIAPO"	-27.35	-70.35																	2		2										2		2		
	1547	1799	1	25			0			"FRANCE"		120	"FRANCE:  MACHECOUL,BOUIN,ST GILLES,NANTES"	46.9	-2									8								2																
	5935	1799	6	29				583		"JAPAN"		30	"JAPAN:  SW. HONSHU ISLAND"	36.6	136.6		6.4		6.4																			3						2				2
	1548	1799	7	28			0			"ITALY"		130	"ITALY:  CAMERINO"	43.1	13									10	60	2						3																
	1549	1799	7	29	20		0			"ITALY"		130	"ITALY:  CAMERINO"	43.1	13.1									10																								
	1550	1799	8	27						"CHINA"		30	"CHINA:  YUNNAN PROVINCE"	23.8	102.4		6.5		6.5					9	2000	4						4	15236	4			2000	4						4	15236	4		
	1545	1799	9							"COLOMBIA"		160	"COLOMBIA:  CARTAGO"	7.5	-73.5		5		5					7								3												3				
	1546	1799					0			"UZBEKISTAN"		40	"UZBEKISTAN:  UZGUT"	39.4	67.2	10	6						6	9								3																
	9796	1799						581		"PERU"		160	"PERU:  LIMA, CALLAO"	-12	-77																																	
	1553	1800	3	8						"MEXICO"		150	"MEXICO:  MEXICO CITY,OAXACA"	19.2	-99.1									7								2												2				
	1551	1800								"CANARY ISLANDS"		10	"CANARY ISLANDS:  PENON DE LA GOMERA"	28.1	-17.1																																	
	1552	1800								"IRAN"		140	"IRAN:  DAMAVAND"	36.2	53.3		6.5						6.5									3																
	1555	1801	5	14	21	30	0			"SWITZERLAND"		120	"SWITZERLAND"	46.9	8.6									4		2																						
	1554	1801	10	5						"MEXICO"		150	"MEXICO:  OAXACA"	16.2	-96.1		7						7		7	1				2		3					7	1				2		3				
	6039	1802	3	19				585		"ANTIGUA AND BARBUDA"		90	"ANTIGUA ISLAND &  ST. CHRISTOPHER"	17.2	-62.4																																	
	1556	1802	5	12	9	30	0			"ITALY"		130	"ITALY:  SONCINO"	45.5	10									9								2																
	6519	1802	8	15				2376		"VENEZUELA"		160	"VENEZUELA: CUMANA"	10.3	-64.5																																	
	6040	1802	8					586		"INDONESIA"		170	"INDONESIA:  BANDA SEA"	-3.7	128.2									10																				2				
	1558	1802	10	26	10	55	0	5843		"ROMANIA"		110	"ROMANIA:  CARPATHIAN FOLD,VRANCEA"	45.7	26.6	150	7.4						7.4	10								2				2								2				2
	8151	1802	11	7				3215		"ALGERIA"		15	"ALGERIA:  KOLEA, BLIDA, ALGIERS"	36.5	2.9											3						3	1100	4	1100	4		3						3	1100	4		
	1560	1802	12	9	5			588		"JAPAN"		30	"JAPAN:  NW HONSHU:  SADO ISLAND, OGI"	37.7	138.3		6.6		6.6						19	1						3	1060	4			19	1						3	1060	4		
	1562	1803	2	1						"CHINA"		30	"CHINA:  YUNNAN PROVINCE"	25.6	100.6		6		6					8	200	3						2		2										2		2		
	1563	1803	9	1						"INDIA"		60	"INDIA:  UTTARAKHAND, MATHURA (MUTTRA)"	31	79		7.5	7.5	7.5							3						3		3		3		3						3		3		3
	1564	1804	1	8			0	590		"GREECE"		130	"GREECE:  ACHAIA:  PATRAI (PATRAS)"	38.3	21.8									9		2																						
	10120	1804	1	13	17	45		4278		"SPAIN"		130	"SPAIN:  ALMERIA:  DALIAS"	36.083	-3.583		6.7	6.7						8	2	1						1		1		1	2	1						1		1		1
	1565	1804	6	8	1		0	591		"GREECE"		130	"GREECE:  PATRAI"	38.2	21.8									10		2						3						2						3				
	1566	1804	7	10	13			593		"JAPAN"		30	"JAPAN:  KISAKATA"	39.05	139.95		7.3		7.3						450	3						4	10810	4			450	3						4	10810	4	300	3
	1569	1804	8	25	8	25				"SPAIN"		130	"SPAIN: ALMERIA, DALIAS, ROQUETAS"	36.77	-2.83		6.4	6.4						10	173	3			200	3		3	2500	4	4000	4	173	3			200	3		3	2500	4	4000	4
	1571	1805	1	27	13		0			"VENEZUELA"		160	"VENEZUELA:  CUMANA"	10.5	-64.2									8								2																
	1572	1805	6	16	8	15	0			"COLOMBIA"		160	"COLOMBIA:  HONDA,MARIQUITA"	5.37	-74.87	15	6.1	6.1						8	200	3				3		3		3		3	200	3				3		3		3		3
	1575	1805	7	26	20	57				"ITALY"		130	"ITALY:  MOLISE, ROSOLONE, NAPOLI (NAPLES), ISERNIA"	41.2	14.7									11	5600	4						4																
	1570	1805					0			"IRAN"		140	"IRAN:  BABOL"	36.3	52.4																	2																
	5857	1806	3	25	8			2467		"USA"	"CA"	150	"CALIFORNIA:  SANTA BARBARA"	34.4	-119.7									6								1												1				
	1577	1806	3	25						"MEXICO"		150	"MEXICO:  JALISCO,OAXACA,MICHOACAN"	18.9	-103.8		7.5		7.5					8	2000	4						4		3			2000	4						4		3		
	10500	1806	6	11						"CHINA"		40	"CHINA:  TIBET (XIZANG PROVINCE):  SHANNAN (LHOKA)"	28.5	92		7.7		7.7						100	2						2		3			100	2						2		3		
	7799	1806	8	26	13	20		3218		"ITALY"		130	"ITALY:  TYRRHENIAN SEA"	41.7	12.7									8																								
	10689	1806	10	27	12	30				"SPAIN"		130	"SPAIN:  GRANADA"	37.23	-3.73		5.3	5.3						8	13	1						2		2			13	1						2		2		
	1579	1806	12	1	23			596		"PERU"		160	"PERU:  LIMA"	-12.1	-77.1	30	7.5		7.5					8								1												1				
	10690	1807	6	6	16					"PORTUGAL"		130	"PORTUGAL:  LISBON"	38.7	-9.2									7	11	1						1		1			11	1						1		1		
